,Object Number,Object ID,Object Name,Title,Artist Display Name,Object Date,Object Begin Date,Object End Date,X_pca_x,X_pca_y,X_mctsne_x,X_mctsne_y,X_umap_x,X_umap_y,brightness_avg,brightness_rms,brightness_avg_perceived,brightness_rms_perceived,brightness_perceived_avg
1257,2010.138.1–.4,506174,Kettle Drums,Kettle Drums,Franz Peter Bunsen,1779,1779,1779,-204.6599442223647,102.69035774847119,5.575578463058354,-10.215290210762126,-2.3945457847341607,-0.26711528546400615,158.70639348760633,167.48946329439275,159.50471663850897,168.26056257930784,159.54134989128153
1258,2010.185,506724,Clarinet in D,Clarinet in D,,1750–70,1750,1770,-333.67093429324666,103.40336737661865,7.361407009102389,-15.068396515580698,-4.389483740238905,-2.4416851571268934,175.34782203249335,177.4894787166909,175.62233845052177,177.86827821227618,175.8128969223603
1259,14.3.17,543864,"Statue, guardian figure",Guardian Figure,,ca. 1919–1885 B.C.,-1919,-1885,471.6605594767409,4.020564800080332,0.24136054134304175,24.07831713910319,4.622335486163586,-0.4030077733378051,58.570260063192926,86.21974072676358,58.71280543815728,86.57329089928379,58.862159853071496
1260,19.2.16,543866,"Dish, libation",Libation Dish Depicting Ka-Arms Presenting an Ankh-Sign,,ca. 3100–2900 B.C.,-3100,-2900,-179.87429606913406,31.28029297596774,-13.090358403748386,-8.06275065688799,-1.664119254459559,0.3630826623685703,151.78974796374578,166.95364765599993,152.63521813546797,167.697433669532,152.64254085331575
1261,26.7.1287a–k,543867,"Game box, hounds and jackals, Reniseneb",Game of Hounds and Jackals,,ca. 1814–1805 B.C.,-1814,-1805,489.3732071923199,17.97611481713761,-0.5335654000830572,23.84724473549353,4.664568953829262,-0.5134563993198389,53.981007579976776,70.21531131512113,54.569350084768836,70.8798035713318,54.727678142999785
1262,18.2.4,543882,"Statue group, King Sahure, Nome God",King Sahure and a Nome God,,ca. 2458–2446 B.C.,-2458,-2458,64.2206013945588,8.909292807937138,-0.12877455439295857,5.065381257558949,-0.285040584549448,-1.9274063428353925,114.33712857539572,124.7551884740761,114.5271497185438,124.95960461109725,114.61877133737049
1263,26.7.1392,543896,"Head fragment, King Khafre",Fragmentary Face of King Khafre,,ca. 2520–2494 B.C.,-2520,-2520,149.83640337563833,106.38076867533997,1.6986959848426086,12.65194139956393,0.7494656399872047,-0.36928281667695184,104.633984375,115.09049992455097,104.69398592601438,115.19596693109538,104.74684825521975
1264,48.111,543899,"Statue, standing pair, Memi, Sabu",The Royal Acquaintances Memi and Sabu,,ca. 2575–2465 B.C.,-2575,-2575,152.16355099597166,116.3781464394062,3.570133206580533,12.015476569800322,0.7828584967297241,-0.6041767074337923,106.2743689286279,115.03790126516176,106.46929731896203,115.33932026049821,106.57961769671635
1265,52.19,543901,"Statue group, Nikare, wife, daughter",Nikare with his Wife and Daughter,,ca. 2420–2389 B.C. or later,-2420,-2420,-25.948548869471484,152.3069151396101,-9.33040202134533,-4.582584997084136,-0.6675667113212108,-0.21638211181590278,132.0107177734375,142.09649405614087,132.0426210898294,142.25980619960345,132.18858824804872
1266,62.2,543903,"Statue, striding man",Striding Figure,,ca. 2575–2465 B.C.,-2575,-2575,435.38422369989104,68.09013852546065,0.3556434039014248,22.09974049965123,3.622555428915186,-0.5044265457025171,64.47498684061142,81.3010444538641,64.80556987338971,81.98219216827388,65.06837512965167
1267,13.183.3,543937,"Mastaba, Perneb",Mastaba Tomb of Perneb,,ca. 2381–2323 B.C.,-2381,-2323,259.4514747279896,29.96095650322514,0.6924882613319716,10.099769217432655,1.447293543174591,-2.3486212268264266,89.72091814159292,100.13423948950525,91.00846187036758,101.60277063823679,91.16748211433807
1268,1990.59.1,544039,"Vessel, cat",Cosmetic Vessel in the Shape of a Cat,,ca. 1990–1900 B.C.,-1990,-1990,99.78649831045952,106.17314556754953,4.009845006072815,11.55491413166286,0.5542796717680974,-0.6300421725058614,114.97220458984376,121.04933595786407,115.27371449579188,121.74871924142063,115.5831401398254
1269,1985.328.2,544056,"Talatat, Akhenaten, duck",Akhenaten Sacrificing a Duck,,ca. 1353–1336 B.C.,-1353,-1336,-44.580444533007736,146.60436568490752,1.1494462350677481,-1.4583033465357613,-1.1054053475436298,-2.244788671805389,135.75026342928885,140.46848158934495,135.9819669421512,141.03880779318422,136.27889849793192
1270,1985.328.13,544060,"Talatat, foreigners",Foreigners in a Procession,,ca. 1353–1336 B.C.,-1353,-1353,-208.41786521817622,179.3307090845677,-2.4391404675774915,-9.84842019951213,-3.2645354283931622,-3.2520096387578152,159.94747002405063,165.72933456605483,160.17996405577207,166.11626125562753,160.33445355519277
1271,1989.281.92,544066,"Protome, whip handle, lion, Nubian",Handle Depicting a Lion Subduing a Nubian,,ca. 1279–1213 B.C.,-1279,-1279,-308.56816554373995,93.76802404612631,5.996246644629188,-15.555972515358834,-4.390470905355229,-2.6518408231701827,171.0191162109375,171.86532131839454,171.09558613718332,171.96754567083374,171.13594643003768
1272,30.8.224,544067,"Comb, ornamental (teeth missing)",Hair Comb Decorated with Rows of Wild Animals,,ca. 3200–3100 B.C.,-3200,-3100,346.1854311012739,88.79247310720109,-2.4882795530609094,16.795758070351514,2.8619920442117914,-1.1842368436966333,78.13024528779373,86.54363950645887,78.48599776923477,87.59131081144932,78.85986160286838
1273,26.7.1292,544068,"Figurine, Gazelle",Gazelle,,ca. 1390–1353 B.C.,-1390,-1353,247.10862316801285,15.521264388867454,-14.358611350992668,-1.669415211062824,0.9232954433574587,0.08740963776799854,90.9406008328376,110.16959871877557,90.96627665354696,110.51875252180199,91.2330586377536
1274,1992.55,544070,"Head, antelope",Antelope Head,,525–404 B.C.,-525,-525,165.4082741144259,-35.587074875037686,-11.646993058636438,-0.19580085690199414,0.4876366302190513,-0.14533709017379515,98.75817465681591,104.32872577300279,99.14489931573094,104.6753249729789,99.19962355749983
1275,26.7.1453,544076,"Ostracon, figured, pharaoh, Lion, hieratic",Artist's Sketch of Pharaoh Spearing a Lion,,ca. 1186–1070 B.C.,-1186,-1186,-168.00108668151697,4.87125943382391,1.1619547425319938,-7.573671423067395,-2.635329185185402,-3.0446838034278505,151.66066497093024,155.33021505352903,152.11199887627342,155.900388507215,152.25660101287974
1276,66.99.2,544077,"Statuette, animal, lion",Lion Cub,,ca. 3100–2900 B.C.,-3100,-2900,272.6321905888619,200.08687622821898,2.606648536451491,15.204842362497276,1.9394071101331205,-0.6808381637002662,89.14712271341463,105.0624015176335,89.31982255651143,105.32595155571855,89.37235077026698
1277,26.7.860,544092,"Statuette, Thoth",Striding Thoth,,332–30 B.C.,-332,-30,-50.81942558949748,72.88320568090133,-13.469655288508417,-5.360878770162876,-1.2540930074237735,0.48170251810738135,134.02881510416665,147.11353586565662,134.79679939780516,148.5549022586098,135.4766680722707
1278,56.16.1,544118,"Statuette, cat",Cat Statuette intended to contain a mummified cat,,332–30 B.C.,-332,-30,52.07193861136497,-126.43717870270244,-14.331713524271292,-4.094320934299043,-0.8925051694555849,0.44865352837898764,114.70259128386337,129.68814115663145,115.44289154467906,130.32573868401843,115.47095697530949
1279,26.7.1394,544184,"Head, Senwosret III",Face of Senwosret III,,ca. 1878–1840 B.C.,-1878,-1878,186.66668605602294,64.282522033581,-13.0935204342465,-0.5852672193276801,0.3663125187299675,-0.13306337301510054,101.1171352785146,111.87800788007827,101.44302778498508,112.66710295878147,101.94098572430686
1280,17.9.2,544186,"Sphinx, Senwosret III",Senwosret III as a Sphinx,,ca. 1878–1840 B.C.,-1878,-1840,-139.10060536674663,-98.79623484989683,7.11794568132547,-6.295755246240729,-2.790209337391363,-0.15271532812081226,143.21032798619007,152.28639153425482,143.511768697374,152.51304248981398,143.52331817513087
1281,20.3.7,544210,"Statue, standing woman, offering",Estate Figure,,ca. 1981–1975 B.C.,-1981,-1981,-63.709316138874236,51.882848089960476,-8.646588907630905,-5.485551524695636,-1.1785521141545106,-0.41306761485857757,135.36901894255374,141.40458433027504,135.4585602639626,141.61010726157426,135.62383079474878
1282,20.3.1,544214,"Travelling boat, Meketre, music, harp",Travelling Boat being Rowed,,ca. 1981–1975 B.C.,-1981,-1981,-192.0691323500408,8.24054007148618,7.812668954943194,-8.03467776529217,-2.9369581409242103,-0.6242879509491801,153.92834369244935,160.56676789818272,153.99486053997813,160.83136847457698,154.3531604386951
1283,17.9.1,544227,"Figurine, Hippopotamus (""William"")","Hippopotamus (""William"")",,ca. 1961–1878 B.C.,-1961,-1878,-154.50020823515644,7.58087159805489,-13.08950237398759,-8.07592445729265,-1.747063542471485,0.3557873891688291,146.6229766334555,160.12369891427258,147.83662422409748,161.75599918473972,149.03955217332816
1284,40.3.12,544228,"Scarab, bracelet, Wah",Scarab of the Storehouse Overseer Wah,,ca. 1981–1975 B.C.,-1981,-1981,319.458415877472,-20.187327670362098,-4.07530667610254,17.304759443240613,3.472461961146756,-1.5263949715114637,76.45285874439462,79.2220321701351,77.18682559662093,80.19515494334637,77.32734646275708
1285,"16.1.3a, b",544232,"Necklace, pectoral, Sithathoryunet, Senwosret II",Pectoral and Necklace of Sithathoryunet with the Name of Senwosret II,,ca. 1887–1878 B.C.,-1887,-1878,-604.1747945434471,150.1896222719633,5.367172844790251,-24.33638172035012,-6.26409370495828,-3.6787308201317273,216.38044794188863,218.94788102006058,216.52992752307765,219.12811720844306,216.6723513192096
1286,28.9.4,544319,Writing Board,Writing board,,ca. 1981–1802 B.C.,-1981,-1802,-249.59786536340218,68.04119896859054,2.3422833201123745,-12.06161599618765,-3.5168235668709036,-3.1058999316383282,163.85449403757258,166.7180002018065,164.19868353792958,167.15242090336545,164.34344669091803
1287,12.184,544320,"Stela, Mentuwoser",Stela of the Steward Mentuwoser,,ca. 1944 B.C.,-1944,-1944,-83.25754270336115,86.12262511061844,-1.182422081319319,-4.373528071070217,-1.7113811617724148,-3.436243791683259,145.48946397554835,152.58841996862583,147.0571706796895,154.3942977773939,147.44128815693034
1288,"15.2.2a, b",544326,"Coffin, Khnumnakht",Coffin of Khnumnakht,,ca. 1802–1640 B.C.,-1802,-1802,91.76820064365323,7.6994328862489025,-0.7811933907525627,6.13864102192178,0.057759138514199636,-1.678745157612009,112.05163074712644,116.01999180556435,112.26862040710935,116.50621221181284,112.5651964273203
1289,31.3.166,544442,"Sphinx, Hatshepsut",Sphinx of Hatshepsut,,ca. 1479–1458 B.C.,-1473,-1458,-194.9298808126383,-123.40138086516808,12.240963240650736,-8.136434417477133,-3.0953013959179247,-1.247575974256269,151.16974953639587,161.2516438688526,151.20178106592454,161.5597815001809,151.53347522957975
1290,29.3.2,544450,"Statue, Hatshepsut, king, seated,",Seated Statue of Hatshepsut,,ca. 1479–1458 B.C.,-1473,-1458,-283.788100960409,88.48780403130517,6.579301752437652,-14.454415941370744,-4.524588707428485,-2.6484952868078393,170.54304127984085,174.99327247631408,170.8960311904387,175.50831567449126,171.0872180960266
1291,"26.7.1413a, b",544451,"Statuette, standing boy, nude, Amenemhab, child",Statuette of the Child Amenemhab,,ca. 1550–1479 B.C.,-1550,-1479,-337.312858087049,5.800254240996875,10.84240162463151,-15.524598955514538,-4.157342218973515,-1.7615021553706622,172.9353668478261,178.8399083328439,172.95926659051008,178.89474671227774,173.02662094011302
1292,26.3.30a,544453,"Head, Amenhotep I",Head from a Statue of King Amenhotep I,,ca. 1525–1504 B.C.,-1525,-1525,-46.85045190318851,23.901818723758147,4.199153103617454,-1.7275252207784255,-1.0587613205721116,-0.8941880880627888,131.1408452643172,136.0909374946466,130.8362247084651,136.15446348736802,131.23242714608475
1293,30.8.74,544478,"Statuette, standing king, Amenhotep III",Standing figure of Amenhotep III,,ca. 1391–1353 B.C.,-1391,-1391,-7.750865372877731,-4.846723996003611,-12.676570521648584,-4.423393367856153,-0.9410910516613822,0.30920271425678053,125.80062741312742,136.02081376047482,126.13231016034074,136.41388176329139,126.21245915389565
1294,1972.125,544498,"Sphinx, Amenhotep III","Sphinx of Amenhotep III, possibly from a Model of a Temple",,ca. 1390–1352 B.C.,-1390,-1352,216.6319056471956,27.647082472656944,0.767335268839525,12.504764933676972,0.5977622078165262,-0.07580222028727175,90.62180219233846,98.23758832501363,92.08755083350539,101.80139790669925,93.86775824152717
1295,11.215.460,544501,"Amphora, ibex, blue-painted ware",Blue-Painted Ibex Amphora from Malqata,,ca. 1390–1353 B.C.,-1390,-1390,-403.20761636604453,73.52287193485913,4.377606587512134,-18.250918467178963,-4.887260959213363,-3.5599280804704705,185.41983231707317,186.90142084212437,185.57363276760816,187.16764375601045,185.70535905858574
1296,11.215.451,544502,"Ceiling painting, palace of Amenhotep III",Ceiling painting from the palace of Amenhotep III,,ca. 1390–1353 B.C.,-1390,-1390,-99.26783468546887,77.35347641619055,1.0714246551850772,-4.877074208918857,-2.224869124603126,-2.65373408427001,142.23407871117064,145.99944835207774,142.4880348006418,146.63404489483986,142.90812075537883
1297,11.215.450,544509,"Music, menat, cat",Menat necklace from Malqata,,ca. 1390–1353 B.C.,-1390,-1390,-239.5581972090725,-26.037593562156008,-1.4266076270190897,-16.951071843855527,-3.730307648330601,-2.8358854938437887,158.6624237736526,166.12616988036342,159.64566978503686,167.10463224939204,160.04303681475335
1298,26.7.1396,544514,"Head, queen, fragment, lips",Fragment of a Queen's Face,,ca. 1353–1336 B.C.,-1353,-1336,100.09415213548075,67.17776265907763,2.7389407239744497,2.821207795734435,0.10462533861312315,-1.098993028780609,115.16439270001112,118.01829815529067,116.29685770997291,120.33096561905269,117.23868799476455
1299,40.2.1,544519,"Figurine, dog",Mechanical Dog,,ca. 1390–1353 B.C.,-1390,-1353,-392.9276758716901,73.79910958150695,7.3414795944871365,-17.828596816530165,-4.79088670620509,-2.7506004543023272,185.48545524691357,191.1008283530509,185.57013219617124,191.37433360579803,185.83374868762692
1300,41.2.10,544524,"Statuette, Lady Tiye",Statuette of the lady Tiye,,ca. 1390–1349 B.C.,-1390,-1390,-474.4984646757331,-90.57751779196617,10.319362950216721,-18.92819068020659,-5.6427188282321055,-2.4522665429193293,188.10342078860927,198.03629105789648,188.34778272200077,198.3747230035507,188.4761091701433
1301,"32.5.2a, b",544680,"Music, clapper, arm, hand",Pair of Clappers,,ca. 1353–1336 B.C.,-1353,-1336,-406.4842643321108,107.87433926440221,4.137771622948682,-18.840811630169533,-4.992900307270185,-3.6692541417915714,188.91777267214033,190.4177615023072,189.0906339148097,190.80973327524455,189.39483868993284
1302,11.150.21,544683,"Statue group, two men, boy",Statue of two men and a boy that served as a domestic icon,,ca. 1353–1336 B.C.,-1353,-1353,-16.553169138146806,73.32251048396967,-12.124058241804955,-4.870831327358049,-1.1413082399767354,0.2707663724937792,132.27446614583334,144.4456449185558,132.9456864962596,145.4491337674822,133.44697422814602
1303,1982.5,544686,"Funerary figure,  shabti, Akhenaten",Funerary Figure of Akhenaten,,ca. 1353–1336 B.C.,-1353,-1353,-244.6340164528675,4.741386297281904,11.492089867739923,-11.775661512329085,-3.75088856893681,-1.3227003703768603,160.1029052734375,163.133866273056,160.2260975162882,163.30372327678134,160.3441532072786
1304,30.8.54,544689,"Canopic Jar Lid to the jar 07.226.1 of Kiya, secondary queen of Akhenaten",Canopic Jar (07.226.1) with a Lid in the Shape of a Royal Woman's Head (30.8.54),,ca. 1349–1336 B.C. or shortly thereafter,-1349,-1336,461.52619779864835,207.48354427115615,3.1811658021382123,19.936809475615416,2.927852589285212,-0.4763688776255527,65.57347317351598,85.00374882614129,66.49448333706586,86.43952982632031,66.64743607824303
1305,50.6,544690,"Head, Tutankhamun, god's hand",Head of Tutankhamun,,ca. 1336–1327 B.C.,-1336,-1327,78.89215121508076,177.21051660689574,5.436430369704415,3.144020067843359,-0.7210093544920473,-1.0087722621690156,117.90555419921876,131.16385235479623,118.1847974125054,131.53524678230372,118.2426631599287
1306,07.228.34,544691,"Head, Amun, Tutankhamun",Head of the god Amun,,ca. 1336–1327 B.C.,-1336,-1336,198.6417670661401,7.479204742277443,-0.004039139689039376,11.802138445816611,1.6178643665736574,-1.3921575293597097,96.85792236328125,106.08812398788817,97.17554326087482,106.46278341360821,97.2241234272174
1307,23.10.1,544692,"Statue, scribe, Haremhab",Haremhab as a Scribe of the King,,ca. 1336–1323 B.C.,-1336,-1323,4.656005554439351,-137.78884394214995,-1.3635311107106929,3.0561640784720505,-0.12243638142901617,-2.183004303185292,119.39699074074075,133.46722086392182,119.66940723792757,133.69162842822692,119.75789418143499
1308,11.150.26,544693,"Head, Queen Tiye","Face from a Composite Statue, probably Queen Tiye",,ca. 1353–1336 B.C.,-1353,-1336,-304.6521724828216,-99.0791732180763,-2.4446096538696582,-20.260378427597118,-4.292157814302212,-0.9248143379862385,167.6314144736842,173.697369515544,167.47524481142176,173.96714308244304,168.02175884043973
1309,86.1.10,544702,"Jar, wine",Jar from the tomb of Sennedjem,,ca. 1279–1213 B.C.,-1279,-1213,270.84516419762207,23.061207258471015,-14.33760193125808,-1.6736327180488664,0.9850574287566758,0.04968474946053543,88.21608104493062,110.87360717279648,88.36762982709637,111.16464877675325,88.53507432317456
1310,13.180.21,544720,"Relief, battle scene",Block from a Relief Depicting a Battle,,ca. 1427–1400 B.C.,-1427,-1400,-138.72545841862393,74.072467603915,0.656601340977915,-6.6316842329053864,-2.5573239324125443,-3.0325031801104467,149.0009900540817,157.6015501405527,149.3373449031861,158.45158285966542,149.96953721709204
1311,15.2.1,544740,"Statue, Yuny, Renenutet, pair, menat, music",Yuny and His Wife Renenutet,,ca. 1294–1279 B.C.,-1294,-1279,175.50428509213708,219.53030781644253,4.523835721212386,12.15513145977151,0.9221140454951962,-0.7537966687151636,105.15416259765625,119.89797670058712,105.54236522527017,120.48453414926348,105.62783450845855
1312,34.2.2,544752,"Head, Amenmesse, Seti II, blue crown",Head of King Amenmesse Wearing the Blue Crown,,ca. 1200–1194 B.C.,-1200,-1194,38.860452920118924,81.07348270203948,2.319997770335674,2.5906356610984735,0.34049191575646676,-0.8001108536266753,123.25426219870664,129.04443366692823,124.08771740933783,130.14394247636156,124.39745211283955
1313,21.2.6,544766,"Stela, Amun-Re",Unfinished Stela to Amun-Re,,ca. 1184–1070 B.C.,-1184,-1070,-340.4301738881907,0.9020410513472418,-0.22840779944494674,-17.66570834483446,-4.6871398159714595,-2.3912854235478194,175.77784528672632,177.73754559903648,176.24290195091083,178.2472154956307,176.3063439155432
1314,05.4.2,544776,"Stela, Userhat",Votive stela of Userhat,,1327–1295 BC,-1327,-1295,68.80846692952463,165.52942403032668,5.4930837801394565,3.7897332060919333,-0.5961976599251139,-1.0504231028984439,118.20076026977314,124.88735895163518,118.69339160316352,125.4424394762861,118.75594010760548
1315,09.184.83,544781,"Bottle, long-necked, wine",Water Bottle from Tutankhamun's Embalming Cache,,ca. 1336–1327 B.C.,-1336,-1336,-130.5413590688805,-40.09523386660993,11.30116473618802,-9.108430247101243,-3.3470641706783604,-1.168604863347007,143.28014445048098,150.83671931180655,143.15388840965608,151.4838761934895,144.36168735309306
1316,09.184.216,544782,"Broad Collar, floral",Floral collar from Tutankhamun's Embalming Cache,,ca. 1336–1327 B.C.,-1336,-1336,-124.72002883338182,-113.65098016600544,-3.83548796828362,-4.859617947424206,-1.9525426481015817,-3.1105858310499745,145.22569037484834,158.57709328493357,145.5540246217025,159.15489243984285,146.22661324840038
1317,22.1.95,544822,"Jug, Dolphins",Jug Decorated with Dolphins and Birds,,ca. 1750–1550 B.C.,-1750,-1550,232.8766760244486,91.91991640351512,1.5927399894348564,14.767512221407738,1.428059304813545,-0.280046016363143,94.41032442358703,103.65783020332015,94.42600666298848,104.11026582627805,94.75139875864457
1318,30.8.45a–c,544826,"Chair, Arm Panel",Arm Panel From a Ceremonial Chair of Thutmose IV,,ca. 1400–1390 B.C.,-1400,-1390,150.0260906733428,-42.43250376878439,-6.0575383846063175,8.69348719092836,2.131539800510627,-2.564438040937373,107.60635793693336,116.57422616291808,108.97834831642052,118.41396906410445,109.80571043287031
1319,26.7.1293,544853,"Whip handle, horse",Whip Handle in the Shape of a Horse,,ca. 1390–1353 B.C.,-1390,-1353,137.2259491408988,-11.380942238110583,-12.17771363451357,-1.3160940188803318,0.40460506478885744,-0.03524360736178954,105.0016262473159,110.49912770654058,105.63088847784121,111.37253143732312,105.97464243248876
1320,26.7.1193,544864,Statuette of Taweret,Statuette of the Goddess Taweret,,332–30 B.C.,-332,-30,-53.08810451131752,11.872597709034423,-13.508730404660886,-5.309948640491621,-1.2865946590825723,0.4464363232544545,132.0057643100168,142.8235602220131,133.45962071866413,145.35239171284627,135.07141646892043
1321,26.7.1412,544874,"Statuette, Amun, standing, god",Statuette of Amun,,ca. 945–712 B.C.,-945,-712,-3.5955186409421676,42.91627461461039,-12.528765498298878,-5.056622496912546,-1.1880924547453515,0.3209644277490459,127.90594482421875,137.79589792465987,128.04353117136037,138.168763066509,128.34479563142605
1322,34.2.1,544887,"Statue, Horus, King Nectanebo II",God Horus Protecting King Nectanebo II,,360–343 B.C.,-360,-343,-310.53131703731276,-17.78249356441559,12.258780623903853,-17.63146884930352,-6.016736750816422,-1.769741418089812,167.74395119418483,173.89880175049973,168.36312159228981,174.47856085264243,168.37554232742187
1323,1991.76,544919,"Statuette, standing goddess, Isis-Aphrodite",Figure of Isis-Aphrodite,,2nd century A.D.,100,199,18.33806713526818,186.32887480192295,-8.936568099106838,-4.188176927833891,-0.7905171033005207,-0.4987751791331436,125.98849847160898,134.22236408418559,126.001616783752,134.31776067636048,126.12803047007684
1324,2002.8,545027,"Statuette, kneeling king",Kushite Pharaoh,,ca. 713–664 B.C.,-713,-664,-426.66251449008894,-4.185042019669993,9.083360997895628,-19.253616250610865,-5.5964121575507955,-2.6602308524928238,185.917822265625,190.7517422537775,185.99576422067187,190.82161970007093,186.03049535018772
1325,47.123a–g,545113,"Palette, brushes, scribe, Smendes","Palette inscribed for Smendes, High Priest of Amun",,ca. 1045–992 B.C.,-1045,-992,-358.918415715266,90.46684386269865,5.061604911533261,-16.7715059869137,-4.823761193015232,-3.284202547045251,179.60694770168857,182.70475972795947,179.9232913691631,183.25501970112947,180.23895020490218
1326,36.3.2,545146,"Heart Scarab, Hatnefer",Heart Scarab of Hatnefer,,ca. 1492–1473 B.C.,-1492,-1473,-186.5142985960259,-2.8245737872029726,2.98780400705152,-6.712039524935623,-3.038170970388145,-2.325677884439015,153.10825578470826,156.65180495841847,153.53139624522723,157.18277098560142,153.8079119437822
1327,26.7.874,545213,"Amulet, baboon",Figure of a Cynocephalus Ape,,664–380 B.C.,-664,-688,-62.08598135376662,77.10842244095632,3.6327065357497257,-1.2291507409676927,-1.0065630025377348,-0.8659381144218663,136.6944750148721,140.046898508946,137.6165660855938,141.10667893642378,137.70540501777668
1328,20.3.11,545281,"Model, granary, Meketre",Model of a Granary with Scribes,,ca. 1981–1975 B.C.,-1981,-1981,304.2921029039602,90.03297604158038,-3.6311233127119276,15.082394903765756,2.66527727543034,-1.5912962446032033,83.98214436369334,93.27960035585163,84.3267610975166,94.24392630416794,84.89302718794744
1329,65.114,545870,"Statue, Kary",Statuette of Kary,,ca. 1304–1237 B.C.,-1304,-1304,-534.2275042771263,-68.81483957653423,8.97766009935631,-21.305916376286746,-5.97751761227026,-2.916540333116027,200.39360707608228,209.14982330124232,200.9557135725353,209.74378757101925,201.03633825508606
1330,66.99.50,545919,"Asiatic captive, furniture decoration","Figure of an Asiatic captive, perhaps from a piece of furniture",,ca. 1295–1070 B.C.,-1295,-1070,-586.4434563344737,35.272319504990534,7.853252546719775,-22.890714228118817,-6.267573859658928,-2.960708400817429,210.39992895469928,213.48039527530477,210.8279298733857,213.91513130563902,210.88384125235171
1331,50.85,546037,"Cippus, Metternich",Magical Stela (Cippus of Horus),,360–343 B.C.,-360,-343,-205.9560810538157,-146.24939918488158,13.44015211637161,-11.506507378006209,-3.840736773360444,-1.3934751320729035,149.3679970804479,160.72315573057367,149.58213875749465,160.83063650492966,149.58796172265778
1332,43.2.1,546194,"Music, harp, arched, naviform, boat shaped",Arched Harp (shoulder harp),,ca. 1390–1295 B.C.,-1390,-1295,687.0784748244788,-60.71621605872494,-0.7223687041915428,26.821299638451304,5.3117633116710135,-0.2714754761718851,23.4691794267766,44.638426231397894,23.683360144522673,44.94757556696957,23.756259700505826
1333,30.8.93,546746,Female statuette with cartouches of Necho II on her arms,Statuette of a Royal (?)  Woman with the Cartouches of Necho II on her Arms,,610–595 B.C.,-610,-610,-266.6376776370816,69.79197240979862,7.875174217954771,-13.692220820094263,-3.986132374979946,-1.75203621204247,164.68645490629945,167.6778100779786,164.69714593621418,167.7214550156284,164.73996220966248
1334,16.10.425,547031,"Cosmetic box, swivel top",Cosmetic Box with a Swivel Top,,ca. 1550–1458 B.C.,-1550,-1550,-136.5906442020145,-18.493485752728176,8.68181647706401,-7.219470027337787,-2.9567176969385964,-1.1209262604279695,144.4642867647059,149.7611247709066,144.82274259350962,150.18701827385962,144.9453946686185
1335,23.2.31,547232,"Statuette, Tusk",A Tusk Figurine of a Man,,ca. 3900–3500 B.C.,-3800,-3500,22.595160777775725,28.31607668463582,-11.172408968383893,-3.3222436452147686,-0.6252593598686835,-0.07663436377084637,123.04940541338219,127.86210833881594,123.72574093510765,128.57119843166538,123.79366500238561
1336,23.2.1,547376,"Bracelet, Agathodaimon, Isis-Tyche, Aphrodite, Terenouthis","Bracelet with Agathodaimon, Isis-Tyche, Aphrodite, and Terenouthis",,1st century B.C.–A.D. 1st century,-99,100,-485.29123763219906,-11.918393471751369,6.3089919863752035,-20.093490650578726,-5.272128224059036,-2.4854398100703703,194.32863450817197,198.02834143340243,194.37421644917654,198.30664075375506,194.81118612765454
1337,26.7.996,547556,"Inlay, Falcon, Golden Horus","Inlay Depicting ""Horus of Gold""",,4th century B.C.,-399,-300,-513.4461067158511,-25.98878928185533,6.581256732708376,-20.853784614930582,-5.719562786337502,-3.4416514691508153,199.39821314002816,203.72147881644432,199.7578850436994,203.97794090774684,199.83657109092945
1338,36.3.252,547684,"Ostracon, figured, grid, Senenmut",Artist's Gridded Sketch of Senenmut,,ca. 1479–1458 B.C.,-1473,-1458,252.66695336465267,384.21457391346286,4.227665034399114,15.274788212378162,2.1380162804873946,-0.6133981713077991,96.68110816386678,124.42752416133139,96.98554437440157,124.82176236342683,97.0452891507663
1339,68.58,547687,"Chair, Reniseneb",Chair of Reniseneb,,ca. 1450 B.C.,-1450,-1450,-218.8608475393164,-64.17809807836419,4.29639546546458,-7.891555105110614,-3.121767247060426,-2.3315182362902176,156.8100981558596,165.486652044082,157.00069895659388,165.75644893955277,157.27520100789775
1340,2003.154,547689,"Statuette, Ritual Figure",Ritual Figure,,380–246 B.C.,-380,-246,-223.60474848561375,-22.30023169035433,9.901654490673451,-11.77225091478377,-3.171955184385493,-0.7089021851106561,156.0619384765625,163.13133758043318,156.0735365788343,163.234553998994,156.2183061110464
1341,2005.363,547692,"Head, Amarna princess",Head of a princess from a group statue,,ca. 1352–1336 B.C.,-1352,-1336,-13.490651652139778,-28.30378981747734,-11.86415133326267,-4.972281921306916,-1.1552656248724704,0.1667950069856936,128.03167671121204,136.74409928888028,128.02349425319383,137.19075806113332,128.57379558416895
1342,07.228.27,547694,"Block statue, Djedkhonsuefankh","Block Statue of a Prophet of Montu and Scribe Djedkhonsuefankh, son of Khonsumes and Taat",,690–610 B.C.,-690,-690,-204.67488639810932,-164.27887350304073,11.117091331570531,-13.300858180009728,-3.229592576667618,-0.2517346846525802,149.52273086584574,162.3198049223725,149.61510978522807,162.3738923070095,149.62096628762507
1343,38.1,547699,Head of a statue of Arsinoe II,Head Attributed to Arsinoe II,,278–270 B.C.,-278,-270,273.439146450816,189.5712734945223,2.81223703621831,14.825571443943673,1.6464060368913516,-0.5193238730910961,89.985727335008,105.90942351071067,90.07783515373568,106.04448181123415,90.10576867211697
